O_LON,O_LAT
116.453862,39.953345
116.350233,39.88205
116.48994,39.78709
116.40853,39.84981
116.49861,39.96519
116.40499,39.90872
116.333145,40.00214
116.364065,39.965667
116.234154,39.899284
116.355133,39.867133
116.347862,39.978183
116.68153,39.86189
116.46189,40.01292
116.48672,39.79439
116.364883,39.957974
116.37045,39.97002
116.3726,39.86643
116.37867,39.95003
116.37388,40.01706
116.256287,39.848118
116.185113,39.931238
116.287788,39.85532
116.33319,39.891165
116.43014,39.93768
116.55695,39.86708
116.380524,39.856079
116.34716,39.88634
116.337748,39.931232
116.554,39.907733
116.299049,39.986488
116.297577,39.922813
116.40862,39.84293
116.267523,39.924052
116.415756,39.967979
116.30753,39.77202
116.36835,39.931416
116.287617,39.832542
116.45634,39.90906
116.604368,40.043257
116.41409,39.987432
116.455154,39.942425
116.65445,40.111116
116.37368,40.00039
116.329567,39.883347
116.338562,39.975254
116.37175,39.88445
116.45788,39.90667
116.357366,39.881216
116.33345,39.99161
116.338466,39.956833
116.222807,39.902488
116.39333,39.89879
116.48292,39.9632
116.232553,39.8667
116.49793,39.98305
116.38566,39.90653
116.24678,39.90773
116.43826,39.96312
116.45005,39.88496
116.433677,39.923002
116.41946,39.93792
116.321775,40.045767
116.30938,39.96389
116.46534,39.83779
116.40723,39.86917
116.34004,39.8324
116.3201,39.927066
116.31088,39.94731
116.25923,39.90623
116.304176,39.894035
116.157379,39.765953
116.34597,39.971989
116.24704,39.91638
116.261299,39.848385
116.45677,39.95149
116.25857,39.90442
116.18061,39.91247
116.268283,39.903616
116.271166,39.91525
116.268333,39.904566
116.437677,39.934333
116.43997,39.84825
116.37782,39.95223
116.42899,39.91134
116.42172,39.8915
116.4631,39.96165
116.46407,39.98045
116.3818,39.8654
116.42678,39.9037
116.364883,39.966833
116.33281,39.78821
116.565507,40.006355
116.343016,39.868333
116.5476,39.918166
116.38867,39.86996
116.50372,40.02246
116.31185,39.922583
116.35703,39.90268
116.3996,39.96725
116.402758,39.928078
116.60421,40.26813
116.277657,39.844395
116.52872,39.91527
116.271628,39.88818
116.40804,39.86392
116.46526,39.95064
116.4556,39.9472
116.427284,39.857128
116.364016,39.965966
116.32299,39.946949
116.31281,39.896093
116.369721,39.881851
116.410736,39.982079
116.49555,39.922
116.45297,39.91212
116.3032,39.89691
116.43531,39.89223
116.26618,39.94552
116.4227,40.039766
116.31273,39.955593
116.660383,40.134492
116.192673,39.912788
116.511063,39.783314
116.67038,40.36352
116.48789,39.78967
116.307883,39.856816
116.328697,39.956818
116.430248,39.968205
116.308583,39.963216
116.56335,40.193633
116.31759,39.922183
116.41045,39.947716
116.479737,39.93627
116.34598,40.00581
116.32775,39.773266
116.451737,39.916252
116.461866,40.01455
116.422493,39.960873
116.412598,39.890697
116.36477,39.833343
116.399818,39.844284
116.4993,40.022233
116.254916,40.125716
116.395516,39.8559
116.31866,39.98189
116.3115,39.97484
116.162743,39.925804
116.22596,39.84787
116.24924,39.91645
116.368533,39.8951
116.22214,39.906213
116.312566,39.896283
116.619066,39.92535
116.30402,39.94681
116.426,39.857283
116.37403,39.94934
116.24293,39.90195
116.33588,39.87752
116.359538,39.977418
116.40135,39.889216
116.41535,39.90118
116.461,40.011182
116.45179,39.96559
116.336278,39.901107
116.076447,39.943234
116.448983,39.892083
116.427879,39.880226
116.47977,39.99624
116.310327,39.88579
116.2968,39.89041
116.27721,39.84784
116.358833,39.994614
116.465,39.89589
116.429169,39.931213
116.451083,39.9125
116.441516,39.944183
116.351133,39.912683
116.47719,40.01226
116.5453,39.94953
116.43487,39.95358
116.27876,39.95614
116.42054,39.905633
116.35724,39.89943
116.417701,39.982066
116.455406,39.884914
116.340066,39.909366
116.36488,40.034988
116.46503,39.99088
116.32526,39.9311
116.13462,39.92713
116.34803,39.97625
116.48008,39.9698
116.36885,39.94966
116.296349,39.91177
116.586884,40.077358
116.32092,40.08065
116.4281,39.93277
116.26544,40.01308
116.40373,39.8555
116.41531,39.86494
116.237566,39.876983
116.32644,40.02635
116.4971,39.9636
116.29354,39.86502
116.31274,39.89537
116.452673,39.896052
116.51248,39.92209
116.447316,39.9141
116.328597,39.890785
116.47922,39.98454
116.58211,40.06873
116.371033,39.989132
116.340466,39.890366
116.393242,39.90501
116.45125,39.99461
116.378098,39.898217
116.277758,39.911653
116.37442,39.86335
116.393517,39.865425
116.44951,39.90825
116.41567,39.86544
116.393253,39.926073
116.36886,39.94961
116.233109,39.83873
116.327833,39.968483
116.42498,39.88279
116.356819,39.902527
116.254028,39.918682
116.41797,39.99315
116.418666,39.998216
116.362618,40.034927
116.51838,39.91625
116.565283,40.1198
116.430244,40.036045
116.451128,39.895967
116.258437,39.863313
116.34304,39.87208
116.445335,39.932427
116.269428,39.917423
116.260913,40.019243
116.426345,39.951322
116.4346,39.96564
116.166023,39.771988
116.3152,39.96568
116.32346,40.05502
116.358765,39.834099
116.451153,39.954222
116.54801,39.9496
116.203798,39.824637
116.40905,39.96063
116.372066,39.849216
116.3963,39.87135
116.331765,39.876037
116.411683,39.912566
116.404316,39.887316
116.40516,39.99751
116.46487,39.84257
116.31796,39.90611
116.434708,39.961185
116.280586,39.839481
116.3599,39.91322
116.310145,39.843307
116.480166,39.9216
116.351143,39.930828
116.6943,39.86735
116.372533,39.866066
116.546173,40.007561
116.328833,39.9845
116.34801,39.98587
116.620467,39.925548
116.30825,39.88525
116.28,39.92316
116.41045,40.00802
116.261417,39.91654
116.42134,39.94832
116.30875,40.05334
116.3995,39.99735
116.273995,40.000697
116.277481,39.845627
116.387366,39.871
116.42724,39.93673
116.488,39.91411
116.419968,39.923424
116.30455,39.886772
116.45436,40.01006
116.30655,39.88084
116.17608,40.04698
116.38798,39.88887
116.390566,39.93215
116.42208,39.84696
116.47859,39.9942
116.13075,39.90725
116.314468,39.990944
116.49066,39.93574
116.38178,39.9647
116.376333,39.96155
116.273175,39.873677
116.33573,39.87926
116.48748,39.79717
116.37388,39.92664
116.333117,39.91291
116.320427,39.88473
116.34115,39.95678
116.27288,39.75097
116.359548,39.976118
116.329503,39.951595
116.38752,39.96728
116.3293,39.91179
116.316879,39.984242
116.370307,39.904443
116.55443,39.84641
116.40479,40.0463
116.38059,39.85968
116.497267,39.962202
116.36781,39.90471
116.41384,39.99282
116.429283,39.958195
116.27734,39.89983
116.39605,39.812198
116.305166,39.974566
116.50466,39.90713
116.380216,39.85545
116.4037,39.93176
116.28687,39.972832
116.57303,39.92337
116.36279,39.99149
116.47134,39.97952
116.396301,39.812016
116.269433,39.927383
116.527316,39.872983
116.41046,40.00375
116.418588,39.895832
116.36158,39.92918
116.36106,39.866782
116.389778,39.936894
116.33221,39.96657
116.379766,39.950116
116.348053,39.95723
116.41912,39.90351
116.61173,40.04582
116.225014,39.846928
116.582963,39.927403
116.49683,39.96955
116.421235,39.903383
116.357603,40.109058
116.364287,39.865425
116.552383,39.953251
116.192871,39.864449
116.32722,39.97946
116.31289,39.89613
116.383712,39.859463
116.44076,39.96429
116.384152,39.855763
116.268166,39.892693
116.45045,39.92699
116.362099,39.877007
116.20462,39.901817
116.4225,39.939883
116.37088,39.84414
116.460869,39.928253
116.76553,40.19881
116.4401,39.93513
116.54304,39.87844
116.328453,39.911892
116.39734,39.90623
116.30363,39.97793
116.43044,40.06946
116.42865,39.81986
116.44965,39.89295
116.28182,39.86431
116.4186,39.96417
116.51108,39.81612
116.33244,40.08023
116.460716,40.012409
116.37649,39.94998
116.362903,39.992158
116.5959,40.03177
116.272533,39.9603
116.48071,39.76237
116.42971,39.899537
116.371343,39.921255
116.41777,39.99386
116.399284,39.855709
116.33239,39.88871
116.417598,39.987738
116.43472,39.96519
116.45477,39.95204
116.349632,39.95034
116.3712,39.980866
116.29101,40.02319
116.347611,39.878761
116.34815,39.97442
116.395418,39.855982
116.59326,39.92436
116.32796,39.88855
116.26845,39.94761
116.36456,39.8493
116.337827,39.927798
116.26846,40.11573
116.49695,39.97355
116.143868,39.92276
116.328301,39.956177
116.25573,40.22056
116.43178,39.93974
116.5245,39.85596
116.428902,39.958275
116.441952,39.971915
116.34005,39.91055
116.4443,39.90266
116.35394,39.92992
116.47227,39.92623
116.332533,39.910516
116.28052,39.960415
116.424324,39.79089
116.60963,39.92413
116.294685,39.856827
116.49472,39.86632
116.49127,39.92696
116.40169,40.04612
116.45165,39.92712
116.33503,39.86968
116.31274,39.98457
116.401563,39.967888
116.53001,39.96189
116.31876,39.98234
116.57092,39.92384
116.428622,39.90739
116.50839,39.94504
116.300097,39.914012
116.354417,39.992185
116.44174,39.99333
116.445033,39.9217
116.401382,39.889961
116.29151,39.92167
116.31761,39.94489
116.554418,39.8463
116.4768,39.9694
116.4582,39.98585
116.35727,39.89178
116.37751,39.96157
116.41048,39.968
116.50539,40.02428
116.38637,39.85942
116.367733,39.9062
116.42113,39.96085
116.50058,39.95775
116.28382,39.831078
116.2777,39.84705
116.376625,39.904797
116.47285,39.99744
116.3732,39.931616
116.26769,39.9034
116.381945,39.967188
116.202282,39.81823
116.36935,39.93144
116.46615,39.92941
116.471655,39.899078
116.445236,39.905094
116.49591,39.92521
116.335289,39.936791
116.40216,39.95778
116.47183,39.92263
116.3606,39.79305
116.32838,39.91464
116.352885,39.841168
116.34005,39.90391
116.396983,39.899595
116.46692,39.927983
116.48125,39.97997
116.369855,39.949758
116.4997,39.6779
116.463371,39.897728
116.352303,39.980232
116.48287,39.87344
116.35735,39.890166
116.42361,39.90372
116.50739,39.92376
116.346625,39.922143
116.30507,40.05195
116.461281,40.005119
116.180672,39.786833
116.55092,39.96411
116.363724,39.971851
116.40811,39.89581
116.48568,39.93718
116.48616,39.81368
116.232048,39.837322
116.445238,39.965835
116.362213,39.939415
116.42731,40.04621
116.30389,39.85722
116.40335,39.976066
116.420916,39.903366
116.260847,39.92781
116.6822,39.88644
116.36358,39.98328
116.44355,39.95982
116.45444,39.99961
116.471215,39.979455
116.31176,39.87533
116.180794,39.92659
116.3573,39.98045
116.242005,39.977335
116.48663,39.90774
116.36325,39.98685
116.335747,39.879124
116.34384,39.97541
116.460866,39.922766
116.45275,39.96642
116.4252,39.926066
116.44084,39.868
116.358266,39.86615
116.3378,39.92649
116.325478,39.896076
116.40782,39.85773
116.45638,39.9848
116.37712,39.85598
116.32013,39.88311
116.38136,39.87886
116.43836,39.95408
116.4662,39.95138
116.411888,39.89574
116.4207,39.90755
116.280522,39.926527
116.419573,39.939172
116.29625,39.94356
116.34413,39.87904
116.303988,39.88987
116.22876,39.84941
116.44101,39.93219
116.26866,39.89789
116.208511,39.901863
116.381913,39.968473
116.371866,39.884266
116.359333,39.976886
116.47528,39.99694
116.3636,39.97997
116.54084,39.75753
116.374855,39.969132
116.34721,39.9593
116.420326,39.917992
116.405127,39.96905
116.354818,39.96673
116.27571,40.02054
116.307716,39.887619
116.346716,39.9125
116.53915,39.95877
116.322633,39.90345
116.30305,39.966916
116.29611,39.89052
116.55273,39.93006
116.34056,39.88355
116.38033,39.975492
116.34475,40.02857
116.334335,39.789143
116.63335,39.90508
116.4152,39.873858
116.238366,40.218366
116.45912,39.88326
116.46167,39.87997
116.40198,39.94695
116.500633,40.00555
116.394616,39.964066
116.4012,39.91698
116.258493,39.884747
116.44602,39.918002
116.42135,39.802266
116.351065,39.88788
116.319217,39.969652
116.44621,39.96163
116.3843,39.87935
116.353676,39.915569
116.463883,39.892083
116.287302,39.858042
116.356415,39.986084
116.32549,39.96608
116.371263,39.864812
116.284613,39.815243
116.35542,39.98032
116.335312,40.023167
116.49914,39.94939
116.46427,39.91233
116.361273,39.884548
116.44246,39.92559
116.423827,39.96791
116.322647,40.011929
116.30993,39.97464
116.492447,39.771408
116.45776,40.01032
116.412645,39.953428
116.36629,39.86948
116.339851,39.803742
116.417966,39.9931
116.36708,39.97694
116.345712,39.941393
116.454823,39.949325
116.38103,39.86381
116.074217,39.62854
116.305166,39.9407
116.444316,39.9422
116.393883,39.868618
116.5894,40.047533
116.41604,39.98764
116.34336,39.9253
116.101563,39.926876
116.40923,39.89555
116.333366,39.875992
116.66043,39.87948
116.4089,39.90824
116.31671,39.89525
116.35432,39.86866
116.48623,39.96349
116.264838,40.162198
116.32889,40.00863
116.41068,39.93865
116.26765,40.1174
116.431682,39.883143
116.2992,39.90631
116.38097,39.98114
116.3858,39.882116
116.56974,40.056686
116.25351,39.91642
116.398317,40.196822
116.56468,39.84485
116.453965,39.912555
116.29615,39.832433
116.413254,39.99741
116.44473,39.87849
116.31857,39.97486
116.376984,39.967125
116.336182,39.917137
116.307,39.84
116.31661,39.89512
116.19375,39.93317
116.38605,39.868466
116.428917,39.857628
116.373192,39.960426
116.278316,39.786366
116.407655,39.895858
116.39445,39.84665
116.51468,39.91711
116.367012,40.000168
116.548966,39.96465
116.276032,39.873108
116.52594,39.855513
116.271401,39.864182
116.30236,39.92246
116.349183,39.866692
116.46193,39.95421
116.36848,39.91334
116.518183,39.91628
116.5035,39.99945
116.395733,39.973233
116.468566,39.92965
116.35424,39.86522
116.363683,39.97715
116.6066,40.05779
116.42804,39.931099
116.428169,39.921043
116.373333,39.902833
116.46094,39.93079
116.679398,40.038522
116.342918,39.851967
116.28515,39.84125
116.32177,39.95602
116.34717,39.99982
116.383,39.93194
116.23408,39.90251
116.268547,39.845257
116.39816,39.96101
116.315522,39.890907
116.34699,39.99982
116.432562,39.981078
116.419647,39.987885
116.4559,39.94126
116.305489,39.895035
116.43757,39.96382
116.47765,39.992266
116.44883,39.96877
116.376192,39.96667
116.42167,39.93511
116.308717,39.885237
116.44111,39.96199
116.442266,39.93375
116.46183,39.978546
116.37262,39.99282
116.44076,39.83056
116.31615,39.97136
116.610716,40.050366
116.458412,39.892139
116.438248,39.94178
116.42865,39.99699
116.31897,39.97689
116.391603,39.882205
116.460915,39.92728
116.41271,39.9139
116.43372,39.95143
116.40841,39.90777
116.351866,39.9465
116.411797,39.908745
116.456528,39.995152
116.38199,39.95229
116.58232,40.04874
116.454466,39.90675
116.54013,40.03643
116.353492,39.849098
116.1912,39.916203
116.448097,39.963322
116.32477,39.86656
116.21864,39.93157
116.30341,39.95195
116.394177,39.844242
116.418133,39.995016
116.09255,39.96993
116.471466,39.888474
116.45195,39.966016
116.28845,39.92275
116.344574,39.876263
116.410007,39.96788
116.314666,39.846166
116.38377,39.88347
116.34597,39.91256
116.421215,39.856587
116.461548,39.884113
116.58647,39.91105
116.347282,39.95879
116.392853,39.950115
116.270116,40.06175
116.5079,39.86622
116.307868,40.021703
116.29763,39.877167
116.516151,39.781876
116.41861,39.96895
116.40707,39.99745
116.356013,39.888077
116.55915,39.92303
116.469635,39.902458
116.288315,39.99549
116.36748,39.96652
116.318952,39.874807
116.507766,39.999566
116.53749,39.89188
116.31229,39.97477
116.580637,39.905613
116.384186,39.870235
116.61086,40.049853
116.282929,39.839935
116.35016,39.90946
116.35543,39.88791
116.51585,40.007616
116.3304,39.82179
116.30291,39.98377
116.466037,39.891898
116.30537,39.89637
116.37232,39.95653
116.461533,39.985613
116.38037,39.83912
116.280627,39.9116
116.463448,39.903652
116.48177,39.97241
116.31107,39.9556
116.40834,39.98046
116.254898,39.972096
116.46637,39.907
116.393097,39.950062
116.48948,40.02136
116.387397,39.950778
116.39609,39.97556
116.3768,39.869216
116.4058,39.84433
116.44207,39.87484
116.451996,39.95364
116.507515,39.928795
116.49839,39.79351
116.33499,39.88826
116.41884,39.92301
116.34579,39.94126
116.385866,39.8821
116.161527,39.76723
116.24695,39.9138
116.49385,39.92197
116.360298,39.87693
116.3868,39.95007
116.381882,39.996677
116.48148,39.96978
116.419513,39.922978
116.38726,40.00351
116.31769,39.9513
116.41865,39.91425
116.36866,39.85552
116.236839,39.888302
116.37487,39.97743
116.51451,39.92232
116.370995,39.9234
116.4178,39.968166
116.33926,39.99961
116.472517,39.891867
116.449083,39.926273
116.49597,39.93311
116.3623,39.9375
116.386633,39.94765
116.30411,39.89902
116.49359,39.92181
116.45439,39.92144
116.341881,39.75695
116.44051,39.84518
116.222817,39.905788
116.44252,39.95385
116.40648,39.9068
116.4207,39.90375
116.28269,40.00134
116.275978,39.845112
116.288866,39.877966
116.44141,39.93638
116.271103,39.878063
116.44744,39.95063
116.36687,39.93093
116.35425,39.94636
116.39945,39.932033
116.44346,39.92142
116.32505,39.86323
116.432723,39.865213
116.33229,39.97355
116.36844,40.01322
116.43046,40.06325
116.163651,39.88871
116.430833,39.923116
116.347273,39.87139
116.396,39.96211
116.39105,39.9673
116.246689,39.900597
116.31555,39.96481
116.318015,39.895888
116.47185,40.0074
116.34337,39.93271
116.23198,39.83745
116.2871,39.835516
116.3466,39.97396
116.39294,39.87914
116.41549,39.95792
116.36542,39.95007
116.399757,39.927643
116.315113,39.87874
116.23489,39.83182
116.304665,39.888351
116.425233,39.958233
116.387192,39.879425
116.45075,39.950716
116.43485,39.914766
116.344513,39.917267
116.3725,39.88181
116.471307,39.862272
116.54777,39.915477
116.455437,39.899361
116.45086,39.95445
116.40667,40.07296
116.528683,39.822267
116.523033,40.004113
116.27711,39.90615
116.463142,39.928707
116.275566,39.868458
116.363861,39.970703
116.363808,39.974899
116.367874,39.877586
116.42364,39.96818
116.63772,39.90596
116.259552,40.022404
116.400266,39.918333
116.41139,40.001092
116.47807,39.91403
116.478835,39.975888
116.436413,39.935237
116.50229,39.91494
116.47084,39.96668
116.4194,39.94385
116.342477,39.966587
116.43664,39.97255
116.335518,39.96476
116.39007,39.87954
116.360766,39.910416
116.32769,39.78927
116.229851,39.897553
116.268533,39.931465
116.3526,39.93662
116.376702,39.855977
116.350883,39.98595
116.41139,39.99375
116.361122,39.927448
116.43055,39.99695
116.38603,39.86871
116.26218,40.11901
116.339957,39.9378
116.33705,40.00626
116.35489,39.99567
116.26825,39.883915
116.313782,39.891987
116.408623,40.102868
116.477816,39.99375
116.45784,39.87485
116.194595,39.93108
116.66894,39.623217
116.4786,39.92676
116.366857,39.94017
116.289,39.94342
116.586966,40.079383
116.416483,39.895883
116.270554,39.877914
116.433332,39.957105
116.39086,39.85154
116.267365,39.922722
116.40027,39.97562
116.192505,39.915262
116.35858,39.9431
116.203926,39.991131
116.275016,39.96515
116.3739,39.92579
116.4017,40.01855
116.45678,39.94414
116.417748,39.992439
116.407297,39.983757
116.437738,39.981512
116.440616,39.970833
116.31345,39.89469
116.35001,39.91781
116.427,39.97594
116.39738,39.9936
116.318535,39.846386
116.349462,39.956635
116.35029,39.9233
116.46296,39.9503
116.34791,39.872
116.45632,40.01291
116.311682,39.895787
116.461884,39.978088
116.288048,39.86067
116.337833,39.896666
116.36123,39.91055
116.39568,39.96891
116.37404,39.96141
116.37506,39.97176
116.348,39.98582
116.343545,40.06292
116.440866,39.94855
116.315432,39.891468
116.41281,39.88667
116.405136,39.841007
116.32726,39.77544
116.415242,39.874243
116.250305,39.923233
116.407616,40.056616
116.43664,39.97349
116.467088,40.002918
116.268471,39.916927
116.551811,40.100956
116.694097,39.998608
116.42778,39.9319
116.36096,39.86418
116.4858,39.7844
116.54023,39.75817
116.36895,39.88195
116.47866,39.91908
116.342598,39.78936
116.33108,39.80893
116.20112,40.03873
116.49289,39.78927
116.15757,39.92844
116.412552,39.957933
116.32995,39.975183
116.38769,39.94591
116.49379,39.99757
116.409427,39.627153
116.44937,39.94722
116.33374,39.99897
116.24955,39.870976
116.324,39.937333
116.373645,39.982552
116.28217,39.94395
116.33655,39.902223
116.16542,39.922978
116.36501,39.91022
116.296253,39.833587
116.35759,39.84457
116.422566,39.844366
116.462766,40.000433
116.4559,39.94427
116.31689,39.97959
116.610532,39.923372
116.4379,39.75754
116.444183,39.805
116.513882,39.922242
116.2992,39.8795
116.33786,39.95129
116.398516,39.917283
116.60923,40.05305
116.50438,39.7634
116.43185,40.04986
116.51387,39.92215
116.522692,40.006138
116.39775,39.99711
116.559815,40.002205
116.459496,39.976383
116.544998,39.9469
116.39692,39.910585
116.225525,39.88702
116.441993,39.971992
116.40581,39.91712
116.599583,39.913
116.348732,39.965523
116.40328,39.92303
116.50137,39.92205
116.36382,39.97426
116.297249,39.958881
116.443031,39.958378
116.40252,39.97904
116.402597,39.932558
116.32016,39.99198
116.4007,39.948
116.453072,39.886475
116.547394,40.066296
116.46418,39.89172
116.396469,39.955803
116.3739,39.92624
116.363582,39.975695
116.4088,40.039366
116.29084,39.9455
116.379265,39.996384
116.349516,39.956733
116.6116,40.04755
116.293884,39.944527
116.41319,39.89998
116.444573,39.870805
116.279808,39.971485
116.36735,39.913466
116.329445,40.00798
116.29972,39.91177
116.34577,39.9402
116.35445,39.865133
116.413502,39.899813
116.497316,39.96365
116.272492,39.945454
116.32085,39.98425
116.327835,39.97487
116.45635,40.011233
116.30844,40.17009
116.32664,39.99611
116.30344,40.07809
116.45527,39.93761
116.42126,39.78165
116.267532,39.893288
116.419663,39.928216
116.461213,40.005977
116.42244,40.04177
116.633212,40.033668
116.5004,39.95791
116.215019,39.902184
116.41251,40.03639
116.47565,39.878116
116.3377,39.93434
116.3111,39.95421
116.327845,39.99142
116.21464,40.06709
116.3736,39.985355
116.41204,39.90108
116.43054,39.89864
116.415637,39.895705
116.364616,39.966816
116.502144,39.897751
116.37575,39.909466
116.458352,39.91671
116.45941,40.00362
116.478635,39.99694
116.360138,39.986164
116.498421,39.784508
116.43705,39.93986
116.34592,39.91707
116.450983,39.96015
116.45488,39.87496
116.4695,40.00009
116.51484,39.77975
116.41318,39.96783
116.30166,39.83823
116.295072,39.922605
116.35288,39.87997
116.425903,39.956631
116.51147,39.91785
116.258598,39.891552
116.373822,40.00861
116.322929,39.898087
116.34938,39.89687
116.323716,39.92175
116.44583,39.95392
116.36917,39.89385
116.46725,40.00095
116.43663,39.972248
116.4482,39.865833
116.313266,39.894883
116.410149,40.065495
116.31165,39.97392
116.42631,39.92611
116.155625,39.924937
116.4621,39.97857
116.47355,39.93245
116.471112,39.870515
116.23694,40.04498
116.349016,39.954416
116.3463,39.876416
116.23265,39.9224
116.43293,39.92562
116.314751,39.887936
116.4211,39.91418
116.348223,39.973548
116.4714,39.88274
116.46665,39.92935
116.4123,39.97228
116.319,40.05789
116.47586,39.90852
116.535858,39.940918
116.368401,39.863205
116.31253,39.87855
116.316757,39.896267
116.277388,39.916465
116.302582,39.87727
116.4314,39.96211
116.345848,39.940228
116.4765,39.93255
116.349922,40.029047
116.54864,39.91487
116.31285,39.89631
116.42212,39.95814
116.349976,39.946758
116.280516,39.9263
116.40678,40.084952
116.599,39.889933
116.362317,39.935948
116.41384,39.96764
116.36418,39.87713
116.47402,39.92702
116.367837,39.980723
116.48034,39.96984
116.276802,39.854816
116.48794,39.970617
116.173737,39.924912
116.37953,39.86706
116.394466,39.9999
116.310597,39.885338
116.24685,39.87174
116.30007,39.9811
116.462116,40.01035
116.42855,39.776266
116.36084,40.10679
116.360197,39.80534
116.375122,39.921322
116.29917,39.83265
116.341533,39.901783
116.319155,39.974637
116.4207,39.90751
116.381053,39.863822
116.58648,40.04423
116.550827,39.949655
116.431348,39.932553
116.49001,39.91453
116.411733,39.907416
116.22988,39.90238
116.42348,39.8084
116.321592,39.95759
116.410767,39.984356
116.3736,39.960116
116.247033,39.887333
116.450458,39.831562
116.54884,40.10593
116.3425,39.94847
116.39471,39.99309
116.264862,39.939899
116.46452,39.99122
116.29285,39.96107
116.464516,39.969083
116.370116,39.986883
116.318668,39.926873
116.31858,39.944887
116.4718,39.90694
116.511866,39.919583
116.42497,40.07813
116.38009,40.00719
116.354393,39.956635
116.61313,39.92424
116.25929,39.85121
116.451933,39.930833
116.411365,40.025273
116.347178,39.885198
116.34891,39.95665
116.54304,39.90477
116.50093,39.93138
116.61497,39.74034
116.27104,39.90614
116.27758,39.96455
116.35833,39.861404
116.304642,39.891445
116.333954,39.836739
116.58992,39.91095
116.35537,39.90876
116.247,39.88639
116.43839,39.94231
116.53669,39.96471
116.40103,39.97555
116.35897,39.98045
116.52819,40.04206
116.472003,40.00371
116.51962,40.00957
116.42138,40.00279
116.32168,39.76466
116.327049,39.985161
116.309647,39.876122
116.28164,39.95603
116.463466,39.996733
116.397466,39.973866
116.31472,39.93807
116.408653,39.837833
116.378285,39.98105
116.31981,39.88861
116.382019,39.961735
116.45648,39.9886
116.36883,39.898455
116.411514,39.976143
116.47081,39.874828
116.372615,39.922502
116.641433,39.869166
116.37121,39.9603
116.36857,40.00832
116.60145,39.92993
116.50142,39.89215
116.4206,39.9039
116.40457,39.924622
116.418518,39.971699
116.42713,39.94373
116.42585,39.85736
116.27718,39.90573
116.429277,39.939587
116.5455,40.10166
116.42435,39.990233
116.31064,39.899115
116.223416,39.896666
116.345808,40.059983
116.290698,39.865108
116.51558,39.87167
116.41631,39.987778
116.29644,39.97366
116.41216,39.89988
116.46162,39.88246
116.39418,39.873261
116.33215,39.97225
116.31139,39.748812
116.39636,39.80839
116.455879,39.942864
116.2592,40.025866
116.45433,39.9539
116.46029,39.97713
116.497016,39.91475
116.55358,39.92303
116.48576,39.91436
116.29736,39.97078
116.380605,39.943603
116.444216,39.9111
116.4526,40.006916
116.35024,39.92291
116.31893,39.97705
116.30434,39.936723
116.4441,39.939366
116.43485,39.91656
116.454417,39.891968
116.380643,39.857365
116.34864,39.77395
116.589337,39.910868
116.497368,39.977073
116.430988,39.993325
116.48357,39.98712
116.3057,39.76043
116.311865,39.964555
116.43993,39.92479
116.42085,39.94852
116.451477,40.000187
116.246887,39.877121
116.377525,39.986134
116.44953,39.87006
116.226178,39.84795
116.343285,39.946522
116.2705,39.93992
116.54501,39.94978
116.35023,39.91079
116.46711,40.003017
116.280307,39.78923
116.3489,39.96621
116.359833,40.0296
116.31964,40.07045
116.41027,39.98203
116.368352,39.89067
116.3144,39.99345
116.54188,39.8791
116.38308,39.99655
116.374298,39.999088
116.352745,39.88205
116.31946,39.88857
116.426735,39.914146
116.3468,39.99662
116.43474,39.9226
116.50692,40.02282
116.410983,39.978583
116.45677,39.99005
116.361905,39.939272
116.345293,39.931051
116.359138,39.860618
116.3893,39.94982
116.406822,39.855938
116.41414,39.96744
116.3475,39.97965
116.49179,39.93359
116.335235,39.858497
116.42035,39.9337
116.349766,39.93505
116.289058,39.913105
116.250702,39.916374
116.262749,39.947369
116.41956,39.939
116.35825,39.865366
116.2778,39.847666
116.61938,39.90573
116.49,39.87478
116.373866,39.864266
116.427651,39.941078
116.29495,40.04277
116.268684,39.919815
116.30714,39.82114
116.37043,39.891354
116.461638,39.872698
116.226234,39.888771
116.53373,40.03423
116.319593,39.932135
116.24725,39.971916
116.389116,39.947916
116.56094,40.00188
116.341782,39.788787
116.46166,39.9686
116.36066,39.91073
116.34198,39.93794
116.206377,39.809423
116.54114,39.94366
116.142365,39.736263
116.29604,39.89915
116.376465,39.950005
116.329208,39.912743
116.2923,39.8834
116.354057,39.894894
116.3021,39.962383
116.66961,39.77158
116.51519,39.78236
116.296902,39.973865
116.32031,39.966048
116.26319,40.12804
116.40441,40.00456
116.179131,39.936836
116.31974,39.93091
116.46168,39.99759
116.418825,39.903428
116.329796,39.951096
116.40568,39.96787
116.291495,39.965028
116.390266,39.855916
116.35257,39.93855
116.45527,39.90389
116.47786,39.79372
116.45468,39.92197
116.33687,39.93612
116.33763,39.92706
116.468666,39.984516
116.59578,39.92675
116.505408,40.037442
116.46148,40.00185
116.258568,39.892643
116.41213,39.90057
116.32635,39.744116
116.31694,40.03478
116.35943,39.97469
116.43581,39.92563
116.435539,40.033608
116.238602,39.9151
116.307916,39.896
116.478183,39.9749
116.38033,39.83997
116.51068,40.01453
116.15004,39.931553
116.388306,39.884865
116.3611,39.8641
116.28458,39.94103
116.303662,39.943497
116.4246,39.93963
116.455452,39.906914
116.48341,39.93313
116.314808,39.899153
116.574867,39.659107
116.352842,39.881617
116.36205,39.87165
116.43398,39.88799
