ID,ID,O_LON,O_LAT,CLUSTER_LABEL
6116,6116,116.41247,39.9555,cluster0
2008,2008,116.39663,40.00377,cluster0
13269,13269,116.347766,39.87235,cluster0
5452,5452,116.37553,39.97569,cluster0
5065,5065,116.46189,39.99459,cluster0
16572,16572,116.390945,39.838585,cluster0
12758,12758,116.35023,39.91265,cluster0
7921,7921,116.36846,39.87703,cluster0
5122,5122,116.436385,39.857317,cluster0
7769,7769,116.22474,39.86529,cluster0
1773,1773,116.50101,39.89216,cluster0
6195,6195,116.402563,39.979173,cluster0
1675,1675,116.47822,39.97542,cluster0
6478,6478,116.40805,39.99392,cluster0
12198,12198,116.30275,39.829456,cluster0
4611,4611,116.262825,39.895485,cluster0
16245,16245,116.42175,39.93514,cluster0
1944,1944,116.32859,39.891827,cluster0
9819,9819,116.32838,39.91464,cluster0
4524,4524,116.4217,39.89603,cluster0
13362,13362,116.4201,39.97411,cluster0
10057,10057,116.38199,39.95229,cluster0
1029,1029,116.460861,39.926601,cluster0
4593,4593,116.447966,39.849483,cluster0
16526,16526,116.288445,39.865109,cluster0
9763,9763,116.34005,39.91055,cluster0
13016,13016,116.43259,39.81619,cluster0
12978,12978,116.311666,39.9736,cluster0
7671,7671,116.39431,39.852024,cluster0
9605,9605,116.40905,39.96063,cluster0
1256,1256,116.32754,39.974278,cluster0
9604,9604,116.203798,39.824637,cluster0
6616,6616,116.393082,39.878811,cluster0
15449,15449,116.442066,39.971816,cluster0
10495,10495,116.276802,39.854816,cluster0
10022,10022,116.383,39.93194,cluster0
10250,10250,116.26825,39.883915,cluster0
1852,1852,116.347966,39.999583,cluster0
17837,17837,116.451883,39.91155,cluster0
3097,3097,116.473106,39.870262,cluster0
17198,17198,116.44058,39.990107,cluster0
9263,9263,116.471783,39.914795,cluster0
7119,7119,116.26721,39.9273,cluster0
14001,14001,116.45506,39.89896,cluster0
10351,10351,116.43185,40.04986,cluster0
5796,5796,116.372124,39.95208,cluster0
1658,1658,116.452927,39.995808,cluster0
7918,7918,116.331143,39.806888,cluster0
354,354,116.43451,40.0218,cluster0
5147,5147,116.44249,39.92186,cluster0
11223,11223,116.52135,40.02265,cluster0
2138,2138,116.5198,39.85556,cluster0
6037,6037,116.424622,39.986336,cluster0
4156,4156,116.36078,39.910218,cluster0
10667,10667,116.406822,39.855938,cluster0
15741,15741,116.49969,39.99982,cluster0
4866,4866,116.30572,39.97457,cluster0
1494,1494,116.37965,39.94402,cluster0
5202,5202,116.38745,39.95027,cluster0
18145,18145,116.229736,39.901905,cluster0
14193,14193,116.229347,39.843117,cluster0
13180,13180,116.46307,39.86996,cluster0
16545,16545,116.37241,39.967118,cluster0
12468,12468,116.314966,39.88705,cluster0
13510,13510,116.455582,39.919933,cluster0
7407,7407,116.42123,39.90338,cluster0
12392,12392,116.41255,40.0314,cluster0
16744,16744,116.352816,39.934066,cluster0
5895,5895,116.49358,39.9632,cluster0
7943,7943,116.367592,39.86426,cluster0
5236,5236,116.50605,39.99119,cluster0
5504,5504,116.3204,40.051866,cluster0
9117,9117,116.38791,39.96178,cluster0
4942,4942,116.310272,39.886528,cluster0
17035,17035,116.37144,39.99259,cluster0
15763,15763,116.45332,39.95262,cluster0
7368,7368,116.313962,39.96558,cluster0
17440,17440,116.4119,40.02143,cluster0
2930,2930,116.396072,39.9221,cluster0
9206,9206,116.38885,39.947466,cluster0
7269,7269,116.26988,39.92718,cluster0
3266,3266,116.41101,40.020968,cluster0
17424,17424,116.432393,40.011398,cluster0
14760,14760,116.45879,40.02121,cluster0
17344,17344,116.359033,39.992266,cluster0
1727,1727,116.36507,39.89852,cluster0
15949,15949,116.265045,39.888203,cluster0
11546,11546,116.47702,39.92687,cluster0
7973,7973,116.38631,39.88216,cluster0
5129,5129,116.46944,39.91919,cluster0
4906,4906,116.37595,39.9213,cluster0
17878,17878,116.38157,39.97727,cluster0
6582,6582,116.380653,39.943535,cluster0
1572,1572,116.40689,39.96366,cluster0
14917,14917,116.269273,39.882213,cluster0
17897,17897,116.444166,39.9373,cluster0
241,241,116.507132,39.924422,cluster0
11819,11819,116.308372,39.885022,cluster0
16042,16042,116.480066,39.98875,cluster0
2416,2416,116.35962,39.91223,cluster0
7495,7495,116.27217,39.951875,cluster0
17387,17387,116.372675,39.985572,cluster0
5389,5389,116.3382,39.98968,cluster0
17000,17000,116.357873,39.876802,cluster0
3855,3855,116.33795,40.044402,cluster0
12672,12672,116.41061,39.93976,cluster0
3564,3564,116.45633,40.01159,cluster0
3713,3713,116.54892,39.94959,cluster0
14219,14219,116.3289,39.91282,cluster0
5460,5460,116.500038,39.914852,cluster0
11512,11512,116.236893,39.899601,cluster0
5171,5171,116.387833,39.871033,cluster0
14187,14187,116.321068,39.892204,cluster0
10780,10780,116.267715,39.907872,cluster0
7514,7514,116.32558,39.92686,cluster0
596,596,116.149616,39.932183,cluster0
17293,17293,116.276853,39.906002,cluster0
7109,7109,116.34268,39.91102,cluster0
10152,10152,116.472517,39.891867,cluster0
8659,8659,116.46545,39.99862,cluster0
8908,8908,116.493316,39.756466,cluster0
17617,17617,116.3108,39.926883,cluster0
17717,17717,116.38607,39.855473,cluster0
18058,18058,116.650443,39.89087,cluster0
12973,12973,116.35015,39.913,cluster0
4329,4329,116.49697,39.9726,cluster0
11975,11975,116.3726,39.83809,cluster0
6457,6457,116.43306,40.0205,cluster0
4540,4540,116.51116,39.93941,cluster0
15265,15265,116.34249,39.94848,cluster0
6069,6069,116.304237,39.918415,cluster0
5208,5208,116.43845,39.94528,cluster0
5890,5890,116.4094,39.89985,cluster0
9621,9621,116.372533,39.866066,cluster0
36,36,116.504585,39.899052,cluster0
10474,10474,116.31253,39.87855,cluster0
6459,6459,116.445065,39.955558,cluster0
10197,10197,116.399757,39.927643,cluster0
9109,9109,116.477833,39.790916,cluster0
5937,5937,116.36475,39.966283,cluster0
14553,14553,116.401133,39.8995,cluster0
11144,11144,116.376937,39.897313,cluster0
3804,3804,116.41192,39.8151,cluster0
17641,17641,116.48616,40.021126,cluster0
17694,17694,116.30405,39.94875,cluster0
7474,7474,116.435349,39.831284,cluster0
12727,12727,116.32521,39.89609,cluster0
5209,5209,116.431266,39.953183,cluster0
1588,1588,116.3042,39.9307,cluster0
13824,13824,116.300636,39.96032,cluster0
16394,16394,116.44209,39.831215,cluster0
8939,8939,116.49875,39.89396,cluster0
1885,1885,116.41111,39.785271,cluster0
10803,10803,116.41145,40.031283,cluster0
12093,12093,116.57738,39.92143,cluster0
17355,17355,116.604183,39.911878,cluster0
12906,12906,116.370049,39.956554,cluster0
7423,7423,116.37545,39.913433,cluster0
14818,14818,116.29838,39.99415,cluster0
7540,7540,116.46888,39.907192,cluster0
7198,7198,116.432453,39.942383,cluster0
433,433,116.24705,39.881266,cluster0
13222,13222,116.34642,39.909958,cluster0
9005,9005,116.3952,39.83514,cluster0
4236,4236,116.42796,39.94663,cluster0
45,45,116.43371,39.93491,cluster0
13573,13573,116.46713,40.00676,cluster0
2611,2611,116.5106,39.91794,cluster0
5817,5817,116.278012,39.845898,cluster0
16827,16827,116.44407,39.92557,cluster0
9649,9649,116.49066,39.93574,cluster0
8755,8755,116.312195,39.896038,cluster0
11733,11733,116.36671,39.93332,cluster0
13749,13749,116.431966,39.94225,cluster0
16738,16738,116.32098,39.98925,cluster0
7674,7674,116.47274,39.99799,cluster0
15441,15441,116.38028,39.83019,cluster0
18081,18081,116.44345,39.93231,cluster0
8940,8940,116.33793,39.93541,cluster0
1307,1307,116.41205,39.95817,cluster0
9526,9526,116.27721,39.84784,cluster0
3622,3622,116.367996,40.02206,cluster0
8690,8690,116.366307,39.85534,cluster0
15542,15542,116.262117,39.898955,cluster0
4249,4249,116.38172,39.86472,cluster0
7548,7548,116.38596,39.8687,cluster0
9742,9742,116.45477,39.95204,cluster0
478,478,116.352083,39.99995,cluster0
14852,14852,116.51194,39.922038,cluster0
10335,10335,116.36501,39.91022,cluster0
12317,12317,116.340752,39.975094,cluster0
5924,5924,116.31033,39.85041,cluster0
1061,1061,116.41731,40.06105,cluster0
3227,3227,116.325531,39.883244,cluster0
2260,2260,116.25535,39.861316,cluster0
14270,14270,116.40985,39.914142,cluster0
13305,13305,116.347145,39.917954,cluster0
12037,12037,116.4634,39.92186,cluster0
6800,6800,116.28636,39.99537,cluster0
964,964,116.285461,39.958382,cluster0
16950,16950,116.34705,39.89724,cluster0
16990,16990,116.3594,39.97255,cluster0
9014,9014,116.4607,39.92964,cluster0
14784,14784,116.28199,39.81509,cluster0
15354,15354,116.48348,39.76016,cluster0
9301,9301,116.42112,39.90339,cluster0
3135,3135,116.381065,39.961517,cluster0
5231,5231,116.25299,39.902621,cluster0
11254,11254,116.44185,39.99348,cluster0
17456,17456,116.453233,39.91225,cluster0
12407,12407,116.523666,40.00735,cluster0
16560,16560,116.47097,39.866592,cluster0
10540,10540,116.61313,39.92424,cluster0
2977,2977,116.426716,39.982116,cluster0
15149,15149,116.40776,40.08332,cluster0
10041,10041,116.37262,39.99282,cluster0
10868,10868,116.327916,39.96665,cluster0
14932,14932,116.383016,39.920866,cluster0
15286,15286,116.29405,39.87933,cluster0
11106,11106,116.322708,39.751927,cluster0
12305,12305,116.4245,39.84325,cluster0
8242,8242,116.436783,39.892766,cluster0
3032,3032,116.341098,39.896495,cluster0
8530,8530,116.30443,39.92671,cluster0
106,106,116.253905,39.919332,cluster0
10504,10504,116.42855,39.776266,cluster0
10499,10499,116.394466,39.9999,cluster0
683,683,116.287952,39.8613,cluster0
13664,13664,116.257019,39.90263,cluster0
9360,9360,116.49861,39.96519,cluster0
7176,7176,116.239733,39.91225,cluster0
16931,16931,116.28846,39.86798,cluster0
16421,16421,116.38242,39.86835,cluster0
15710,15710,116.2692,39.93129,cluster0
1790,1790,116.191269,39.946606,cluster0
16610,16610,116.31683,40.07676,cluster0
4452,4452,116.40107,39.971039,cluster0
15617,15617,116.466354,39.890255,cluster0
3937,3937,116.348683,39.960716,cluster0
2924,2924,116.315182,39.894907,cluster0
9087,9087,116.449533,39.926983,cluster0
14107,14107,116.30784,39.99857,cluster0
4789,4789,116.43992,39.91655,cluster0
16711,16711,116.38478,39.87938,cluster0
8224,8224,116.292062,40.023177,cluster0
9492,9492,116.461866,40.01455,cluster0
949,949,116.425938,39.956438,cluster0
9364,9364,116.234154,39.899284,cluster0
14646,14646,116.42579,39.85974,cluster0
4748,4748,116.259392,39.899017,cluster0
4253,4253,116.50495,40.00931,cluster0
1587,1587,116.405666,40.047316,cluster0
9756,9756,116.143868,39.92276,cluster0
5835,5835,116.31421,39.85065,cluster0
1736,1736,116.442257,39.874893,cluster0
11549,11549,116.328083,39.896016,cluster0
11765,11765,116.404671,39.921055,cluster0
16466,16466,116.327577,39.972115,cluster0
3402,3402,116.390984,39.970779,cluster0
12065,12065,116.42083,39.904083,cluster0
637,637,116.364266,40.0082,cluster0
13189,13189,116.440826,39.946991,cluster0
8953,8953,116.411919,39.975758,cluster0
9990,9990,116.38605,39.868466,cluster0
2870,2870,116.426888,39.931213,cluster0
8733,8733,116.410469,40.044922,cluster0
16473,16473,116.42789,39.97045,cluster0
4832,4832,116.35855,39.9666,cluster0
11204,11204,116.52093,39.89213,cluster0
10289,10289,116.461884,39.978088,cluster0
5242,5242,116.319557,39.89563,cluster0
1754,1754,116.40134,39.9701,cluster0
5750,5750,116.43386,39.88303,cluster0
5218,5218,116.42055,39.9039,cluster0
182,182,116.44356,39.93227,cluster0
14554,14554,116.2462,39.87885,cluster0
4148,4148,116.46935,40.00041,cluster0
8289,8289,116.42785,39.88285,cluster0
12891,12891,116.43898,39.85974,cluster0
1227,1227,116.34817,39.97449,cluster0
17829,17829,116.34713,40.01393,cluster0
17096,17096,116.46815,39.90675,cluster0
12192,12192,116.415245,39.870441,cluster0
6196,6196,116.472116,39.921066,cluster0
8532,8532,116.47676,39.98604,cluster0
3795,3795,116.390135,39.855465,cluster0
14423,14423,116.342835,39.87645,cluster0
10130,10130,116.33499,39.88826,cluster0
7755,7755,116.482266,39.8709,cluster0
13229,13229,116.37067,39.85527,cluster0
10989,10989,116.4618,39.978108,cluster0
6938,6938,116.36877,40.0083,cluster0
9212,9212,116.29845,39.99039,cluster0
3268,3268,116.36658,39.93837,cluster0
397,397,116.49728,39.80197,cluster0
2158,2158,116.460686,39.892601,cluster0
7298,7298,116.320267,39.950395,cluster0
11294,11294,116.34389,39.9269,cluster0
5858,5858,116.406148,39.84084,cluster0
2057,2057,116.362402,39.844583,cluster0
9385,9385,116.299049,39.986488,cluster0
814,814,116.451412,39.915483,cluster0
5022,5022,116.49387,39.97072,cluster0
6154,6154,116.29542,39.96776,cluster0
2039,2039,116.352805,39.980293,cluster0
15247,15247,116.314297,39.887613,cluster0
12779,12779,116.420843,39.896007,cluster0
3793,3793,116.35445,39.897866,cluster0
1582,1582,116.289,39.887203,cluster0
7472,7472,116.457783,39.870166,cluster0
11917,11917,116.470977,39.873518,cluster0
1541,1541,116.299737,39.979168,cluster0
9277,9277,116.42811,39.94742,cluster0
585,585,116.203194,39.82024,cluster0
4931,4931,116.30188,39.911667,cluster0
13864,13864,116.40113,39.98713,cluster0
215,215,116.4754,39.965833,cluster0
5265,5265,116.41189,39.80105,cluster0
1826,1826,116.42057,39.91135,cluster0
695,695,116.364002,39.966262,cluster0
18140,18140,116.415908,39.8243,cluster0
6741,6741,116.481484,39.868366,cluster0
14072,14072,116.42165,39.903533,cluster0
16533,16533,116.360298,39.911785,cluster0
11004,11004,116.40718,39.871587,cluster0
17217,17217,116.43898,39.883324,cluster0
14883,14883,116.49517,39.9971,cluster0
11611,11611,116.45626,40.01202,cluster0
5902,5902,116.37175,39.85884,cluster0
13047,13047,116.522516,39.91435,cluster0
14299,14299,116.462303,39.992485,cluster0
16235,16235,116.35205,39.851816,cluster0
11331,11331,116.41866,39.96838,cluster0
2213,2213,116.347033,39.890816,cluster0
17249,17249,116.380865,39.999148,cluster0
13700,13700,116.490797,39.96303,cluster0
8381,8381,116.45773,39.88316,cluster0
4318,4318,116.309083,40.071133,cluster0
4804,4804,116.547628,39.917888,cluster0
1115,1115,116.411118,39.978821,cluster0
164,164,116.258583,39.870792,cluster0
5029,5029,116.52255,39.92368,cluster0
3602,3602,116.42181,39.97583,cluster0
16606,16606,116.4294,39.93989,cluster0
10088,10088,116.41861,39.96895,cluster0
6762,6762,116.357246,39.891514,cluster0
7073,7073,116.32295,39.8993,cluster0
16060,16060,116.28286,39.858147,cluster0
6128,6128,116.42955,39.958366,cluster0
17690,17690,116.274416,39.955733,cluster0
14608,14608,116.35276,39.98028,cluster0
18107,18107,116.35308,39.87786,cluster0
2481,2481,116.44471,39.874373,cluster0
11481,11481,116.47745,39.89788,cluster0
1154,1154,116.288533,39.9443,cluster0
11236,11236,116.204738,39.899145,cluster0
9387,9387,116.40862,39.84293,cluster0
12486,12486,116.36956,39.96895,cluster0
17646,17646,116.367355,39.87701,cluster0
13782,13782,116.27808,40.00528,cluster0
6106,6106,116.45658,39.86995,cluster0
12294,12294,116.42015,39.84451,cluster0
17461,17461,116.45555,39.89211,cluster0
18029,18029,116.425733,39.9923,cluster0
13866,13866,116.426933,40.001866,cluster0
9785,9785,116.354417,39.992185,cluster0
1353,1353,116.443483,39.95415,cluster0
5950,5950,116.28862,39.86514,cluster0
11738,11738,116.44515,39.89775,cluster0
4166,4166,116.44429,39.96487,cluster0
4553,4553,116.54838,39.91189,cluster0
14149,14149,116.2693,39.955,cluster0
8493,8493,116.34062,40.00634,cluster0
7439,7439,116.3734,39.951066,cluster0
15112,15112,116.36139,39.88539,cluster0
1272,1272,116.26873,39.91508,cluster0
18069,18069,116.36814,40.01944,cluster0
9329,9329,116.359833,39.922466,cluster0
3155,3155,116.22295,39.89105,cluster0
6368,6368,116.415366,39.923,cluster0
15720,15720,116.31293,40.01147,cluster0
1191,1191,116.328156,39.924988,cluster0
17988,17988,116.453445,39.886478,cluster0
2280,2280,116.37864,39.95002,cluster0
952,952,116.45747,39.9696,cluster0
17443,17443,116.40437,40.00471,cluster0
15913,15913,116.3534,39.96629,cluster0
9072,9072,116.476216,39.7993,cluster0
16036,16036,116.317655,39.898328,cluster0
13953,13953,116.482266,39.8709,cluster0
6620,6620,116.27005,39.90615,cluster0
5457,5457,116.433416,39.958733,cluster0
12278,12278,116.30056,39.97433,cluster0
821,821,116.343166,39.9314,cluster0
6261,6261,116.4831,39.9039,cluster0
17763,17763,116.47175,39.912413,cluster0
16081,16081,116.268723,39.88542,cluster0
209,209,116.471983,39.921148,cluster0
3519,3519,116.46707,39.99759,cluster0
9781,9781,116.57092,39.92384,cluster0
7151,7151,116.405666,39.8914,cluster0
13034,13034,116.32415,39.94584,cluster0
13552,13552,116.33086,39.97546,cluster0
8111,8111,116.453023,39.961795,cluster0
9402,9402,116.45788,39.90667,cluster0
1895,1895,116.49564,39.8968,cluster0
13560,13560,116.46185,39.99301,cluster0
6751,6751,116.43705,39.93234,cluster0
8651,8651,116.42739,39.935487,cluster0
16925,16925,116.32785,39.97395,cluster0
9711,9711,116.362099,39.877007,cluster0
17746,17746,116.36004,39.91272,cluster0
8425,8425,116.277153,39.906212,cluster0
12724,12724,116.353525,39.844592,cluster0
10358,10358,116.39692,39.910585,cluster0
3091,3091,116.31515,39.8991,cluster0
11709,11709,116.23963,39.95808,cluster0
9143,9143,116.39297,39.9675,cluster0
14535,14535,116.40809,39.85149,cluster0
2926,2926,116.343797,39.943788,cluster0
8617,8617,116.374923,39.877498,cluster0
5653,5653,116.357,39.90375,cluster0
2263,2263,116.462743,39.942793,cluster0
16727,16727,116.48375,39.800483,cluster0
4951,4951,116.29495,39.94405,cluster0
4306,4306,116.45198,39.9682,cluster0
14757,14757,116.30917,39.86693,cluster0
11987,11987,116.41804,39.98252,cluster0
18037,18037,116.42785,39.86451,cluster0
12017,12017,116.26833,39.887605,cluster0
12471,12471,116.455783,39.909766,cluster0
4211,4211,116.33386,40.00086,cluster0
3457,3457,116.6367,39.91711,cluster0
9251,9251,116.34478,40.020973,cluster0
7341,7341,116.38978,39.93722,cluster0
12028,12028,116.358675,39.843608,cluster0
3034,3034,116.381815,39.888242,cluster0
13929,13929,116.36125,39.980466,cluster0
11903,11903,116.47213,39.92153,cluster0
10640,10640,116.343285,39.946522,cluster0
1783,1783,116.34693,39.96855,cluster0
15586,15586,116.431687,39.939755,cluster0
4546,4546,116.203468,39.826283,cluster0
4846,4846,116.320416,39.8393,cluster0
17460,17460,116.42576,39.91868,cluster0
6067,6067,116.4491,39.9936,cluster0
10492,10492,116.47402,39.92702,cluster0
13282,13282,116.4518,40.00334,cluster0
14710,14710,116.31697,39.92689,cluster0
3958,3958,116.31768,39.922165,cluster0
16690,16690,116.3412,39.952166,cluster0
14712,14712,116.47651,39.96836,cluster0
7108,7108,116.375207,39.967363,cluster0
12489,12489,116.44942,39.94176,cluster0
15547,15547,116.410613,40.078032,cluster0
8106,8106,116.386047,39.861547,cluster0
3087,3087,116.37697,39.88197,cluster0
8075,8075,116.330133,39.888568,cluster0
17312,17312,116.26686,40.03065,cluster0
7237,7237,116.323095,39.895027,cluster0
12389,12389,116.432083,39.94514,cluster0
552,552,116.425033,39.85993,cluster0
11305,11305,116.304527,39.900917,cluster0
3859,3859,116.38839,39.99666,cluster0
9844,9844,116.362213,39.939415,cluster0
6389,6389,116.336494,39.956703,cluster0
5874,5874,116.45494,39.91209,cluster0
5013,5013,116.3812,39.984483,cluster0
2587,2587,116.30172,39.98108,cluster0
13432,13432,116.40534,39.91428,cluster0
7121,7121,116.46165,39.99835,cluster0
17953,17953,116.20053,39.91593,cluster0
11155,11155,116.41079,40.00157,cluster0
14583,14583,116.304565,39.902023,cluster0
5738,5738,116.40527,39.93937,cluster0
12795,12795,116.40791,39.887,cluster0
13846,13846,116.35499,39.98035,cluster0
3384,3384,116.39869,39.88664,cluster0
12946,12946,116.2688,39.95983,cluster0
14897,14897,116.3365,39.8215,cluster0
5606,5606,116.40888,39.85548,cluster0
14581,14581,116.425366,40.041533,cluster0
1855,1855,116.499113,40.022257,cluster0
15751,15751,116.332717,39.931332,cluster0
12217,12217,116.42737,39.93942,cluster0
12470,12470,116.29606,39.90888,cluster0
11167,11167,116.297737,39.979721,cluster0
4745,4745,116.592937,39.911313,cluster0
2218,2218,116.41943,39.9414,cluster0
13893,13893,116.411642,39.907282,cluster0
10421,10421,116.364616,39.966816,cluster0
14578,14578,116.416206,39.98724,cluster0
15524,15524,116.34856,39.96347,cluster0
16824,16824,116.37845,39.931766,cluster0
6849,6849,116.31893,39.99444,cluster0
13370,13370,116.428406,39.95594,cluster0
7212,7212,116.296318,39.911797,cluster0
15013,15013,116.439055,39.932348,cluster0
9918,9918,116.394616,39.964066,cluster0
979,979,116.297737,39.943516,cluster0
8559,8559,116.19265,39.915916,cluster0
10320,10320,116.49289,39.78927,cluster0
7837,7837,116.3805,39.85632,cluster0
11524,11524,116.41055,40.001485,cluster0
7963,7963,116.38295,39.867992,cluster0
14160,14160,116.32115,39.75188,cluster0
5052,5052,116.480687,39.988523,cluster0
4548,4548,116.37433,39.93227,cluster0
18122,18122,116.226936,39.846291,cluster0
12957,12957,116.48447,39.91413,cluster0
2337,2337,116.39045,39.871216,cluster0
2573,2573,116.33451,39.90181,cluster0
6975,6975,116.37199,39.86189,cluster0
11547,11547,116.38196,39.93184,cluster0
6771,6771,116.348686,39.882019,cluster0
18084,18084,116.44278,39.99385,cluster0
9885,9885,116.44101,39.93219,cluster0
11808,11808,116.48546,39.983003,cluster0
4113,4113,116.521553,40.022411,cluster0
5288,5288,116.341057,39.712128,cluster0
10687,10687,116.37043,39.891354,cluster0
5401,5401,116.305725,39.930897,cluster0
1610,1610,116.346366,39.9062,cluster0
2326,2326,116.43237,39.94226,cluster0
4639,4639,116.491047,40.021452,cluster0
396,396,116.38526,39.86388,cluster0
5677,5677,116.32728,39.97508,cluster0
15648,15648,116.36914,40.00552,cluster0
15296,15296,116.55055,39.96161,cluster0
11383,11383,116.321066,39.984416,cluster0
4361,4361,116.42784,39.94001,cluster0
3782,3782,116.391563,39.790718,cluster0
13581,13581,116.34853,39.96669,cluster0
5224,5224,116.40623,39.899568,cluster0
15699,15699,116.41972,39.96778,cluster0
968,968,116.322975,39.900265,cluster0
9509,9509,116.30402,39.94681,cluster0
17155,17155,116.44771,39.95055,cluster0
14674,14674,116.271716,39.888416,cluster0
788,788,116.38383,39.86225,cluster0
3512,3512,116.46693,40.00684,cluster0
7538,7538,116.261177,39.945782,cluster0
12399,12399,116.47973,39.90712,cluster0
527,527,116.303986,39.890026,cluster0
14461,14461,116.334122,39.86659,cluster0
3253,3253,116.41073,39.93224,cluster0
4470,4470,116.362698,39.915893,cluster0
8683,8683,116.33406,39.79947,cluster0
3924,3924,116.483551,39.970017,cluster0
13134,13134,116.41477,40.03618,cluster0
1924,1924,116.318045,39.922276,cluster0
15511,15511,116.34771,39.87339,cluster0
14404,14404,116.4733,39.9707,cluster0
3800,3800,116.47853,39.99029,cluster0
12336,12336,116.50987,39.90684,cluster0
3121,3121,116.37423,39.95006,cluster0
5139,5139,116.40595,39.86835,cluster0
2114,2114,116.172066,39.924416,cluster0
350,350,116.49527,39.91175,cluster0
6991,6991,116.46711,39.99265,cluster0
14235,14235,116.39798,39.973743,cluster0
7140,7140,116.357414,39.88916,cluster0
14168,14168,116.281533,39.960266,cluster0
17432,17432,116.204237,39.906198,cluster0
3715,3715,116.25857,39.88853,cluster0
13618,13618,116.33776,39.94733,cluster0
318,318,116.434936,39.939756,cluster0
12201,12201,116.45971,39.90354,cluster0
4304,4304,116.508217,39.891884,cluster0
14087,14087,116.347633,39.985931,cluster0
2642,2642,116.4324,40.071316,cluster0
14427,14427,116.42575,39.92492,cluster0
12330,12330,116.441841,39.993496,cluster0
3968,3968,116.41056,39.94237,cluster0
1371,1371,116.34861,39.720043,cluster0
3866,3866,116.36741,40.01606,cluster0
5266,5266,116.24673,39.92079,cluster0
6136,6136,116.45396,39.98415,cluster0
4690,4690,116.280115,39.840545,cluster0
10011,10011,116.363683,39.97715,cluster0
9788,9788,116.401382,39.889961,cluster0
7639,7639,116.37479,39.96869,cluster0
6699,6699,116.35223,39.8295,cluster0
598,598,116.380616,39.85295,cluster0
3942,3942,116.48013,39.99517,cluster0
5282,5282,116.285066,39.830733,cluster0
13360,13360,116.39373,39.8703,cluster0
6176,6176,116.217499,39.891888,cluster0
12890,12890,116.33614,39.89775,cluster0
7373,7373,116.35351,39.98024,cluster0
17505,17505,116.314003,39.979588,cluster0
15818,15818,116.42136,39.90378,cluster0
12420,12420,116.52405,40.005466,cluster0
488,488,116.49442,39.99637,cluster0
9368,9368,116.46189,40.01292,cluster0
15173,15173,116.3291,39.88875,cluster0
4022,4022,116.45643,39.90579,cluster0
15024,15024,116.40211,39.993617,cluster0
5428,5428,116.532387,39.908642,cluster0
14679,14679,116.420853,40.049107,cluster0
6248,6248,116.42736,39.94006,cluster0
18087,18087,116.303177,39.907688,cluster0
673,673,116.2891,39.88911,cluster0
6666,6666,116.3594,39.97265,cluster0
6752,6752,116.3332,39.862483,cluster0
11750,11750,116.52652,40.03883,cluster0
124,124,116.434245,39.9255,cluster0
17676,17676,116.43423,39.88409,cluster0
14534,14534,116.32822,39.92498,cluster0
11300,11300,116.353897,39.904297,cluster0
7235,7235,116.40507,39.9866,cluster0
8267,8267,116.443277,39.947043,cluster0
8943,8943,116.50794,39.86081,cluster0
15599,15599,116.348266,39.888066,cluster0
13825,13825,116.436518,39.972828,cluster0
6819,6819,116.462072,39.994803,cluster0
15423,15423,116.451508,39.995483,cluster0
13353,13353,116.271523,39.885573,cluster0
2727,2727,116.3861,39.87939,cluster0
16802,16802,116.387658,39.946658,cluster0
2884,2884,116.281685,39.945427,cluster0
14000,14000,116.374943,39.931633,cluster0
7676,7676,116.30386,39.89284,cluster0
2189,2189,116.38743,39.94969,cluster0
7699,7699,116.304545,39.886422,cluster0
3761,3761,116.49653,39.89444,cluster0
9920,9920,116.258493,39.884747,cluster0
15280,15280,116.4286,39.87908,cluster0
8459,8459,116.521816,39.922683,cluster0
8810,8810,116.4284,39.9735,cluster0
12372,12372,116.346542,39.898754,cluster0
2651,2651,116.33487,39.96656,cluster0
2525,2525,116.4048,39.972116,cluster0
15105,15105,116.40728,39.86776,cluster0
10946,10946,116.36876,39.93139,cluster0
11853,11853,116.3335,39.88753,cluster0
6995,6995,116.386437,39.949806,cluster0
7194,7194,116.518087,39.91128,cluster0
10874,10874,116.277351,39.902241,cluster0
10875,10875,116.52808,39.91665,cluster0
12814,12814,116.497,39.974766,cluster0
17250,17250,116.365316,39.9526,cluster0
13646,13646,116.29519,39.92406,cluster0
8517,8517,116.42605,39.89214,cluster0
15686,15686,116.45598,39.93445,cluster0
1968,1968,116.1942,39.943133,cluster0
12030,12030,116.32304,39.87729,cluster0
17970,17970,116.346658,39.911422,cluster0
15844,15844,116.23696,39.897717,cluster0
7173,7173,116.245934,39.902512,cluster0
6364,6364,116.451497,40.000132,cluster0
5579,5579,116.26247,39.84615,cluster0
2868,2868,116.44973,39.905033,cluster0
13574,13574,116.575715,39.909457,cluster0
1740,1740,116.480516,39.818916,cluster0
11385,11385,116.43756,39.92089,cluster0
721,721,116.39547,39.98864,cluster0
8395,8395,116.268228,39.911002,cluster0
10506,10506,116.360197,39.80534,cluster0
10441,10441,116.258598,39.891552,cluster0
11718,11718,116.369323,39.863343,cluster0
924,924,116.246971,39.900074,cluster0
13143,13143,116.390852,39.839962,cluster0
14452,14452,116.41287,39.79643,cluster0
11634,11634,116.268097,39.934078,cluster0
16598,16598,116.34226,39.97509,cluster0
5394,5394,116.431488,39.961266,cluster0
8833,8833,116.34079,40.02984,cluster0
16980,16980,116.375163,39.975017,cluster0
